sentence_id,sent,anno
3894,"Theo Sở Y_tế Hải_Dương , đây là trường_hợp có yếu_tố dịch_tễ rất phức_tạp .",O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O
3895,"Nhà_chức_trách cho_hay từ ngày 21 đến 24/7 , hai bệnh_nhân trên đi du_lịch thành_phố Đà_Nẵng với đoàn 21 người , gồm 5 người trong gia_đình ( mẹ đẻ , mẹ_vợ , vợ và 2 con ) cùng nhóm bạn .",O O O O B-DATE O B-DATE O O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O O O O O O O O O O O
3896,"Sau khi được lấy mẫu xét_nghiệm tại sân_bay và có kết_quả dương_tính , bệnh_nhân đã được chuyển cách_ly và điều_trị tại Bệnh_viện Bệnh nhiệt_đới trung_ương .",O O O O O O O O O O O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O
3897,"Trong số 102 bệnh_nhân ở khoa tâm_thần này , 100 người được xác_nhận đã nhiễm nCoV .",O O O O O O O O O O O O O O O O O
3898,Bệnh_nhân có tiếp_xúc ca bệnh dương_tính trong quán bar Buddha ngày 14 - 3 .,O O O O O O O B-LOCATION I-LOCATION I-LOCATION O B-DATE I-DATE I-DATE O
3899,"6 người cùng chuyến bay VN163 có hai bệnh_nhân Anh từ Hà_Nội đi Đà_Nẵng ngày 2/3 , kết_quả xét_nghiệm âm_tính .",O O O O O B-TRANSPORTATION O O O O O B-LOCATION O B-LOCATION O B-DATE O O O O O
3900,"Toàn_bộ 25 người chết đều là nam_giới , những người bị_thương , trong đó có phụ_nữ và trẻ_em , đã được chuyển tới bệnh_viện .",O O O O O O O O O O O O O O O O O O O O O O O O O
3901,"Hiện việc phun thuốc tiêu độc , khử_trùng toàn_bộ khu_vực nhà ở của bệnh_nhân 517 và phun rộng với bán_kính hơn 200m khu_vực xung_quanh để khử khuẩn môi_trường đã được thực_hiện .",O O O O O O O O O O O O O O B-PATIENT_ID O O O O O O O O O O O O O O O O O
3902,"Bảy người khỏi Covid - 19 tại Bệnh_viện Đa_khoa Trung_ương Quảng_Nam , gồm bệnh_nhân số 460 , 591 , 671 , 672,722 , 776 , 882 .",O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O O O O O
3903,"Ngày 27 - 3 , bệnh_nhân được thở CPAP và đến ngày 5 - 4 được thở máy xâm_lấn .",O B-DATE I-DATE I-DATE O O O O O O O O B-DATE I-DATE I-DATE O O O O O
3904,Anh được đưa từ Nghệ_An vào Bệnh_viện Nhiệt_đới Trung_ương ngay trong đêm 23/4 .,O O O O B-LOCATION O B-LOCATION I-LOCATION I-LOCATION O O O B-DATE O
3905,"Đối_với bệnh_nhân L.T.H . - là bác ruột của bệnh_nhân N.H.N. ( địa_chỉ 125 Trúc_Bạch , Ba_Đình ) , đã cách_ly 12 người tiếp_xúc gần , đang tiếp_tục điều_tra người tiếp_xúc với người tiếp_xúc gần .",O O B-NAME I-NAME O O O O O O B-NAME O O B-LOCATION I-LOCATION O B-LOCATION O O O O O O O O O O O O O O O O O O O
3906,"Bốn ca_từ Bệnh_viện Đa_khoa Đà_Nẵng , kèm bệnh nền suy thận , ba ca_từ Bệnh_viện phổi Đà_Nẵng có dấu_hiệu suy hô_hấp .",O O B-LOCATION I-LOCATION I-LOCATION O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O B-LOCATION I-LOCATION I-LOCATION O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
3907,"Với các bác_sĩ điều_trị cho bệnh_nhân 91 , đó là những ngày "" rất cực , quá_tải , rất mệt "" , ngay cả "" lúc ngủ cũng nằm_mơ thấy phác_đồ điều_trị cho nam phi_công "" .",O O O O O O B-PATIENT_ID O O O O O O O O O O O O O O O O O O O O O O O O O O B-GENDER B-JOB O O
3908,"Theo đó , ca bệnh 842 ( bệnh_nhân 842 ) là nam , 8 tuổi , thành phố Hội An , tỉnh Quảng Nam .",O O O O O B-PATIENT_ID O O B-PATIENT_ID O O B-GENDER O B-AGE O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION I-LOCATION O
3909,"Du_khách Anh , 66 tuổi , "" bệnh_nhân 57 "" đang điều_trị Covid - 19 ở Quảng_Nam , kết_quả xét_nghiệm âm_tính lần đầu .",O O O B-AGE O O O O B-PATIENT_ID O O O O O O O B-LOCATION O O O O O O O
3910,"23 nhân_viên Công_ty Trường_Sinh đi phát nước cho tất_cả khoa trong Bệnh_viện Bạch_Mai , hiện đã có 2 ca dương_tính nCoV .",O O B-ORGANIZATION I-ORGANIZATION O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O
3911,"Trường_hợp thứ 3 là bệnh_nhân P.T.T.T. ( sinh năm 1963 , trú tại phường 12 , quận 10 ) trực_tiếp chăm_sóc người_thân là bệnh_nhân tại Bệnh_viện Hoàn_Mỹ Đà_Nẵng , Bệnh_viện Đà_Nẵng từ ngày 1 - 7 đến ngày 20 - 7 .",O O O O O B-NAME O O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O B-DATE I-DATE I-DATE O O B-DATE I-DATE I-DATE O
3912,Người đàn_ông 61 tuổi ở quận Hải_Châu được xét_nghiệm dương_tính lần đầu với nCoV tối 25/7 .,O O O O O B-LOCATION I-LOCATION O O O O O O O O B-DATE O
3913,"Ngoài_ra còn có 2 nhân_viên y_tế của bệnh_viện , hiện ở tại phường Hoàng_Văn_Thụ , quận Hoàng_Mai .",O O O O O O O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O
3914,"Một_số bệnh_nhân được chuyển đến Bệnh_viện Trung_ương Huế , giảm bớt gánh nặng cho Đà_Nẵng .",O O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O O B-LOCATION O
3915,"Hiện 2 bệnh_nhân cách_ly , điều_trị tại Bệnh_viện Lao_phổi Trà_Vinh .",O O O O O O O B-LOCATION I-LOCATION I-LOCATION O
3916,"Tuy_nhiên , bệnh_nhân vẫn đang được theo_dõi , điều_trị tại Bệnh_viện Bệnh nhiệt_đới trung_ương cơ_sở Đông_Anh .",O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
3917,"Tại Thành_Đô , tỉnh Tứ_Xuyên , một bệnh_nhân xuất_viện ngày 10 - 2 đã phải nhập_viện lại sau đó 9 ngày vì dương_tính trở_lại với bệnh COVID - 19 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3918,"Bệnh_nhân 207 : nam , quốc_tịch Brazil , 49 tuổi , trú phường Thảo_Điền , quận 2 , TP.HCM.",O B-PATIENT_ID O B-GENDER O O O O B-AGE O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION
3919,Các bệnh_nhân điều_trị tại Bệnh_viện Bệnh Nhiệt_đới Trung_ương cơ_sở 2 .,O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
3920,"Sau khi phát_hiện ca mắc COVID - 19 thứ 243 ở xã Mê_Linh , UBND huyện Mê_Linh đã quyết_định cách_ly toàn_bộ thôn Bàng , nơi bệnh_nhân này sinh_sống .",O O O O O O O O O B-PATIENT_ID O B-LOCATION I-LOCATION O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O B-LOCATION I-LOCATION O O O O O O
3921,"Nói lời chia_tay với các y_bác_sĩ khi xuất_viện , cô T. ( bệnh_nhân 154 ) xúc_động : "" Thực_ra thời_gian ở đây em không thấy sợ_hãi gì cả , mỗi ngày em vẫn sinh_hoạt bình_thường , ăn_uống và sinh_hoạt tại bệnh_viện .",O O O O O O O O O O B-NAME O O B-PATIENT_ID O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3922,"Bệnh_nhân là du_học_sinh ở châu_Âu , từ ngày 23 - 2 đến 12 - 3 có đi qua nhiều nước .",O O O O B-LOCATION O O O B-DATE I-DATE I-DATE O B-DATE I-DATE I-DATE O O O O O O
3923,"Ngoài thời_gian đi uống cà_phê sáng , sửa xe tại nhà và sang nhà bạn chơi , từ ngày 4 đến 31/7 , ông tiếp_xúc với vợ , cháu nội - "" bệnh_nhân 557 "" , và những người trong gia_đình .",O O O O O O O O O O O O O O O O O O O B-DATE O B-DATE O O O O O O O O O O O B-PATIENT_ID O O O O O O O O
3924,"Ca bệnh 981 - 983 ( bệnh_nhân 981 - 983 ) tại Quảng_Nam : độ tuổi từ 15 - 90 tuổi , gồm 1 ca là bệnh_nhân Bệnh_viện Đà_Nẵng ; 2 ca là F1 của của các bệnh_nhân trước đó .",O O B-PATIENT_ID O B-PATIENT_ID O O B-PATIENT_ID O B-PATIENT_ID O O B-LOCATION O O O O B-AGE O B-AGE O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O
3925,"Ngày 27/7 , bệnh_nhân được xác_định mắc Covid - 19 và chuyển đến Bệnh_viện Trung_ương Huế cơ_sở 2 .",O B-DATE O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
3926,"Khách cùng chuyến bay VN54 với "" bệnh_nhân 17 "" toả đi 10 tỉnh , thành trong đó có Thừa_Thiên_Huế , Quảng_Nam .",O O O O B-TRANSPORTATION O O O B-PATIENT_ID O O O O O O O O O O B-LOCATION O B-LOCATION O
3927,"7 : nữ 53 tuổi , ở Phường Hoà_hiệp Bắc , quận Liên_Chiểu , TP Đà_Nẵng . ​Bệnh nhân suy thận mạn giai_đoạn 5 .",O O O O O O O B-LOCATION I-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
3928,"Trung_tâm kiểm_soát bệnh_tật Hà_Nội đã tổ_chức xét_nghiệm sàng_lọc , cho kết_quả dương_tính với SARS - CoV - 2 .",B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O
3929,"Sau chuyến đi Mỹ trở về , bà Đặng_Thị_Lynh_Trang , Giám_đốc Công_ty TNHH Vật_liệu xây_dựng Minh_Trang , dương_tính nCoV vào ngày 10/3 , trở_thành "" bệnh_nhân 34 "" .",O O O B-LOCATION O O O O B-NAME O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O B-DATE O O O O B-PATIENT_ID O O
3930,Trung_tâm Kiểm_soát Bệnh_tật Hà_Nội sàng_lọc và lấy mẫu bệnh_phẩm xét_nghiệm ngày 22/3 .,B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O B-DATE O
3931,"Ngày 22/2 , bà Trang cùng 18 nữ doanh_nhân Việt_Nam đi Mỹ .",O B-DATE O O B-NAME O O O O O O B-LOCATION O
3932,"Cụ_thể , trường hợp đầu tiên là bệnh_nhân N.T.H. ( sinh năm 1965 , làm nghề buôn_bán , có địa_chỉ ở Quảng_Ngãi ) , từng điều_trị bệnh tại Bệnh_viện Đà_Nẵng từ ngày 29 - 6 đến ngày 22 - 7 .",O O O O O O O O B-NAME O O O O O O O B-JOB O O O O B-LOCATION O O O O O O B-LOCATION I-LOCATION O O B-DATE I-DATE I-DATE O O B-DATE I-DATE I-DATE O
3933,""" Bệnh_nhân 1.016 "" , tại Hải_Dương , nam , 33 tuổi , địa_chỉ tại xã Liên_Hồng , tiền_sử tiếp_xúc gần với "" bệnh_nhân 977 "" liên_quan ổ dịch nhà_hàng Thế_giới bò tươi .",O O B-PATIENT_ID O O O B-LOCATION O B-GENDER O B-AGE O O O O B-LOCATION I-LOCATION O O O O O O O B-PATIENT_ID O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O
3934,Bệnh_nhân điều_trị tại Bệnh_viện Bệnh Nhiệt_đới Hải_Dương .,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O
3935,"Sáng hôm sau , chị đến làm_việc tại khoa Hồi_sức tích_cực ; trưa đến chơi nhà đồng_nghiệp trên đường Trần_Cao_Vân ; chiều đi du_lịch cùng đoàn của bệnh_viện tại khu resort trên bán_đảo Sơn_Trà ; tối đi ăn tại nhà_hàng Cua_Biển - 112 Võ_Nguyên_Giáp ( quận Sơn_Trà ) .",O O O O O O O O O O O O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O B-LOCATION I-LOCATION O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O
3936,Mẫu bệnh_phẩm xét_nghiệm tại Viện Pasteur TP. HCM kết_quả dương_tính với virus SARS - CoV - 2 vào lúc 1h ngày 19 - 3 .,O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O B-DATE I-DATE I-DATE O
3937,"Ngày 14/8 , chị lấy mẫu xét_nghiệm , cho kết_quả dương_tính với nCoV . Nhà_chức_trách xác_định "" bệnh_nhân 981 "" có 12 trường_hợp F1 , 29 F 2 .",O B-DATE O O O O O O O O O O O O O O O O B-PATIENT_ID O O O O O O O O O O
3938,""" Bệnh_nhân 21 "" đi cùng chuyến bay với Nhung từ châu_Âu về nước ngày 2/3 .",O O B-PATIENT_ID O O O O O O B-NAME O B-LOCATION O O O B-DATE O
3939,"Bệnh_nhân 161 hiện đang thở máy không xâm_nhập , chức_năng thận bình_thường , gọi hỏi bệnh_nhân đã giao_tiếp chậm .",O B-PATIENT_ID O O O O O O O O O O O O O O O O O O
3940,"Xác_định tình_trạng phức_tạp của chùm ca nhiễm COVID - 19 tại Hải_Dương , quyền Bộ_trưởng Bộ Y_tế Nguyễn_Thanh_Long cho biết theo điều_tra , bệnh_nhân số 867 có_thể nhiễm COVID - 19 từ ngày 30 - 7 và đã đi khám tại nhiều cơ_sở y_tế , tiếp_xúc với nhiều người .",O O O O O O O O O O O B-LOCATION O O O B-ORGANIZATION I-ORGANIZATION O O O O O O O O B-PATIENT_ID O O O O O O O B-DATE I-DATE I-DATE O O O O O O O O O O O O O O
3941,"Ca bệnh 679 ( bệnh_nhân 679 ) : là nam , 44 tuổi , cách_ly ngay sau nhập_cảnh tại Bà_Rịa - Vũng_Tàu , xét_nghiệm lần 3 dương_tính với SARS - CoV - 2 , liên_quan chuyến bay IO4405 từ Liên_bang Nga về sân_bay Tân_Sơn_Nhất ngày 11 - 7 ( trước đó đã ghi_nhận 17 ca dương_tính ) .",O O B-PATIENT_ID O O B-PATIENT_ID O O O B-GENDER O B-AGE O O O O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O O O O O O B-TRANSPORTATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-DATE I-DATE I-DATE O O O O O O O O O O
3942,"Quá_trình điều_tra dịch_tễ , Hà_Nam phát_hiện khi điều_trị tại Bệnh_viện đa_khoa Hà_Nam , "" bệnh_nhân 251 "" đã tiếp_xúc với một nam bệnh_nhân ( 55 tuổi ) từng điều_trị ở Bệnh_viện Bạch_Mai từ 2 đến 9/3 .",O O O O B-LOCATION O O O O B-LOCATION I-LOCATION I-LOCATION O O O B-PATIENT_ID O O O O O O O O O O O O O O B-LOCATION I-LOCATION O B-DATE O B-DATE O
3943,"Sáng sớm nay , Viện Pasteur_Nha_Trang nhận được mẫu xét_nghiệm do Trung_tâm Kiểm_soát bệnh_tật Đà_Nẵng gửi đến .",O O O O B-ORGANIZATION I-ORGANIZATION O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O
3944,""" Bệnh_nhân 1045 "" , 72 tuổi , ở Hải_Dương , được ghi_nhận mắc Covid - 19 ngày 2/9 .",O O B-PATIENT_ID O O B-AGE O O O B-LOCATION O O O O O O O O B-DATE O
3945,"Sau đó , thiếu_nữ tiếp_tục có các triệu_chứng sốt , ho khạc đờm nhiều , sổ_mũi và được lấy mẫu xét_nghiệm , đã có kết_quả âm_tính lần 1 .",O O O O O O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O O O O O O O O O O O O O
3946,Hai ca khác là hai cha_con người Trung_Quốc đã được xuất_viện trước đó .,O O O O O O O O O O O O O O
3947,"Chuyên_gia y_tế giàu kinh_nghiệm đưa bệnh_nhân về nước Chiều 11 - 7 , Bệnh_viện Chợ_Rẫy cùng với Phòng_khám Gia_đình đã làm thủ_tục bàn_giao để bệnh_nhân người Anh lên chuyến bay Boeing dòng 787 - 10 của Vietnam_Airlines khởi_hành từ TP. HCM ra Hà_Nội lúc 19h .",O O O O O O O O O B-DATE I-DATE I-DATE O B-ORGANIZATION I-ORGANIZATION O O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O B-ORGANIZATION O O B-LOCATION I-LOCATION O B-LOCATION O O O
3948,Bệnh_nhân vừa được chuyển ra Huế trưa 30 - 7 .,O O O O O B-LOCATION O B-DATE I-DATE I-DATE O
3949,Ông là một trong các bệnh_nhân nặng được hội_chẩn quốc_gia nhiều lần .,O O O O O O O O O O O O O
3950,"Sau khi về lại Quảng_Ngãi , bệnh_nhân 590 tiếp_tục buôn_bán gấu bông tại công_viên Ba_Tơ .",O O O O B-LOCATION O O B-PATIENT_ID O B-JOB I-JOB I-JOB O B-LOCATION I-LOCATION O
3951,"Từ 27 đến 29 - 7 , bệnh_nhân đi ôtô vào TP.HCM.",O B-DATE O B-DATE I-DATE I-DATE O O O O O B-LOCATION
3952,"Theo đó các bệnh_nhân ra viên gồm bệnh_nhân 22 , 23 và 35 .",O O O O O O O O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O
3953,"Bốn người làm_việc tại nhà_hàng Tuân_Thịnh , nơi “ bệnh_nhân 137 ” ăn tối trên đường từ Hà_Nội về Nghệ_An , phải cách_ly tập_trung , 22 người khác cách_ly tại nhà .",O O O O B-LOCATION I-LOCATION O O O O B-PATIENT_ID O O O O O O B-LOCATION O B-LOCATION O O O O O O O O O O O O
3954,"Thời_gian này , chị nhiều lần sử_dụng dịch_vụ tại căng_tin bệnh_viện .",O O O O O O O O O O O O
3955,"Có một bệnh_nhân đang điều_trị tại trung_tâm y_tế huyện , "" bệnh_nhân 73 "" - em bé 11 tuổi từ Anh về , cách_ly ở Trung_tâm Y_tế huyện Thanh_Miện , Hải_Dương .",O O O O O O O O O O O O B-PATIENT_ID O O O O B-AGE O O B-LOCATION O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION O
3956,"Theo đó , ca bệnh 100 ( bệnh_nhân 100 ) là nam , 55 tuổi , quốc_tịch Việt_Nam , địa_chỉ ở quận 8 , TP. HCM , tiền_sử bệnh đái_tháo_đường và viêm khớp .",O O O O O B-PATIENT_ID O O B-PATIENT_ID O O B-GENDER O B-AGE O O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
3957,"Tại buổi họp_báo đêm 6 - 3 , Chủ_tịch UBND TP Hà_Nội Nguyễn_Đức_Chung cho biết cụ_thể về lịch_trình của N.H.N. - bệnh_nhân COVID - 19 thứ 17 của Việt_Nam .",O O O O B-DATE I-DATE I-DATE O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O B-NAME O O O O O O B-PATIENT_ID O B-LOCATION O
3958,"Đây là nơi "" bệnh_nhân 524 "" ( đã tử_vong trưa 2/8 ) từng đến điều trị nhiều lần .",O O O O O B-PATIENT_ID O O O O O B-DATE O O O O O O O O
3959,"Ngày 6 - 6 , Trung_tâm kiểm_soát bệnh_tật TP. HCM cho biết đã có kết_quả xét_nghiệm COVID - 19 lần 1 với tất_cả hành_khách , thành_viên tổ bay của chuyến bay VN50 từ Anh về sân_bay Tân_Sơn_Nhất vào ngày 4 - 6 ( cùng chuyến bay bệnh_nhân 329 ) và những người tiếp_xúc gần với bệnh_nhân .",O B-DATE I-DATE I-DATE O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O O O O B-TRANSPORTATION O B-LOCATION O B-LOCATION I-LOCATION O O B-DATE I-DATE I-DATE O O O O O B-PATIENT_ID O O O O O O O O O
3960,"Ngày 16/3 , Viện Vệ_sinh Dịch_tễ Trung_ương lấy mẫu xét_nghiệm , kết_quả dương_tính nCoV .",O B-DATE O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O
3961,"Lấy mẫu xét_nghiệm ngày 11 - 8 , kết_quả dương_tính với SARS - CoV - 2 .",O O O O B-DATE I-DATE I-DATE O O O O O O O O O O
3962,"Sau khi ghi_nhận các ca COVID - 19 mới , TP. HCM tăng_cường công_tác rà_soát , cách_ly , khử_trùng những nơi bệnh_nhân có_thể đi qua .",O O O O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O
3963,"Còn ba ca nặng đang thở máy , lọc máu là bệnh_nhân 20 , 161 và 91 .",O O O O O O O O O O O O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O
3964,"Bến_Tre có ca nhiễm đầu_tiên , tỉnh cách_ly gần 1.600 người Sáng 23 - 3 , ông Ngô_Văn_Tán - giám_đốc Sở Y_tế Bến_Tre - cho biết sau khi phát_hiện bệnh_nhân M.T.N.T. ( 17 tuổi , ngụ ấp Thừa_Lợi , xã Thừa_Đức , huyện Bình_Đại , Bến_Tre ) dương_tính với virus corona , ngay trong ngày tỉnh đã ra quyết_định cách_ly gần 1.600 người_dân quanh khu_vực T. cư_trú .",B-LOCATION O O O O O O O O O O O B-DATE I-DATE I-DATE O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O B-NAME O B-AGE O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O B-LOCATION O O O O O O O O O O O O O O O O O O O B-NAME O O
3965,"Bệnh_nhân 177 : là nữ , 49 tuổi , làm_việc tại công_ty Trường_Sinh cung_cấp dịch_vụ cho Bệnh_viện Bạch_Mai , tiếp_xúc với nhiều người .",O B-PATIENT_ID O O B-GENDER O B-AGE O O O O B-ORGANIZATION I-ORGANIZATION O O O B-LOCATION I-LOCATION O O O O O O
3966,"Sau khi Đà_Nẵng ghi_nhận ca nhiễm đầu_tiên tại Bệnh_viện Đà_Nẵng , bà là người có yếu_tố dịch_tễ do từng điều_trị ở đây , được cách_ly , lấy mẫu xét_nghiệm , kết_quả dương_tính nCoV .",O O B-LOCATION O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O O O O O O O O O O
